"","id","Day61","Day65","Day66","Day68","Day70","Day73","Day77","Day78","Day80","Day82","Day85","Day89","Day90","Day92","Day94","Day97","Day101","Day102","Day104","Day106","Day109","Day113","Day114","Day116","Day118","Day121","Day125","Day126","Day128","Day130","Day133","Day137","Day138","Day140","Day142","Day145","Day149","Day150","Day152","Day154","Day157","Day161","Day162","Day164","Day166","Day169","Day173","Day174","Day176","Day178","Day181","Day185","Day186","Day188","Day190","Day193","Day197","Day198","Day200","Day202","Day205","Day209","Day210","Day212","Day214","Day217","Day221","Day222","Day224","Day226","Day229","Day233","Day234","Day236","Day238","Day241","Day245","Day246","Day248","Day250","Day253","Day257","Day258","Day260","Day262","Day265","Day269","Day270","Day272","Day60","Day62","Day64","Day67","Day71","Day72","Day74","Day76","Day79","Day83","Day84","Day86","Day88","Day91","Day95","Day96","Day98","Day100","Day103","Day107","Day110","Day112","Day115","Day119","Day120","Day122","Day124","Day127","Day131","Day132","Day134","Day136","Day139","Day143","Day144","Day146","Day148","Day151","Day155","Day156","Day158","Day160","Day163","Day167","Day168","Day170","Day172","Day175","Day179","Day182","Day184","Day187","Day191","Day192","Day194","Day196","Day199","Day203","Day204","Day208","Day211","Day215","Day216","Day218","Day220","Day223","Day227","Day228","Day230","Day232","Day235","Day239","Day240","Day242","Day244","Day247","Day251","Day252","Day254","Day256","Day259","Day263","Day264","Day266","Day268","Day271"
"SAH01","SAH01",-5.17683506011963,-8.42835903167725,NA,0,-9.76743125915527,-4.47407531738281,-11.5290479660034,NA,0,-10.3397045135498,-4.79471206665039,-7.94841575622559,NA,0,-6.74299097061157,-3.38382911682129,-8.52900695800781,NA,0,-8.5776424407959,-4.06307506561279,-6.97475576400757,NA,0,-8.72295093536377,-4.84240341186523,-8.43080711364746,NA,0,-9.40510845184326,-9.23903560638428,-7.30475759506226,NA,0,-6.86547660827637,-9.4094123840332,-8.01092624664307,NA,0,-10.8593006134033,-7.32325410842896,-10.9352788925171,NA,0,-7.55799865722656,-2.87201714515686,-9.69846439361572,NA,0,-11.2721281051636,-5.0737419128418,-10.6600980758667,NA,0,-9.65310096740723,-9.11188697814941,-10.3279571533203,NA,0,-9.41368389129639,-6.53665781021118,-9.71220016479492,NA,0,-4.51277256011963,-9.69772720336914,-5.96486473083496,NA,0,-6.8877215385437,-8.2533016204834,-11.9282884597778,NA,0,-7.88119029998779,-9.36742782592773,-5.48541069030762,NA,0,-8.18219757080078,-12.293740272522,-9.49601364135742,NA,0,-6.72634887695312,-7.65432405471802,-7.34773588180542,NA,0,0,0,-9.10906600952148,-4.61373996734619,-9.27852630615234,NA,0,-7.30641174316406,-6.15806293487549,-8.94740772247314,NA,0,-7.01076984405518,-4.58025217056274,-3.45447254180908,NA,0,-8.90807437896729,-5.57352924346924,-11.4186096191406,0,-9.4509449005127,-4.36267757415771,-6.8925518989563,NA,0,-9.21165943145752,-2.90733528137207,-11.0940532684326,NA,0,-10.4231576919556,-3.89593315124512,-6.39018535614014,NA,0,-8.80244827270508,-6.06006813049316,-9.72112274169922,NA,0,-9.38943386077881,-5.50347423553467,-8.20834827423096,NA,0,-10.2386713027954,-4.58182621002197,-7.71713352203369,0,-8.91250133514404,-4.44591856002808,-7.09507465362549,NA,0,-7.54017448425293,-3.24802184104919,-9.60774993896484,NA,-9.03422832489014,-4.3652138710022,-10.8792457580566,NA,0,-8.48427295684814,-3.03434228897095,-8.62070369720459,NA,0,-7.80055284500122,-4.32086992263794,-8.50691986083984,NA,0,-9.56855201721191,-4.30924510955811,-14.2085313796997,NA,0,-7.5137152671814,-3.48565125465393,-9.23019695281982,NA,0,-6.2219123840332,-4.10453653335571
"SAH02","SAH02",-5.06623983383179,-10.4126605987549,NA,0,-8.74667358398438,-4.16820621490479,-11.6827068328857,NA,0,-8.0916051864624,-4.32025384902954,-8.50419044494629,NA,0,-8.6462287902832,-7.26549768447876,-11.7794589996338,NA,0,-12.1401290893555,-10.337327003479,-10.4200868606567,NA,0,-11.6666555404663,-4.44564867019653,-8.74231910705566,NA,0,-6.82548427581787,-8.2920446395874,-5.29042530059814,NA,0,-7.5846848487854,-7.71054172515869,-10.230619430542,NA,0,-11.1298141479492,-8.37786293029785,-6.02790927886963,NA,0,-8.2951717376709,-7.81269598007202,-11.3660697937012,NA,0,-11.0962600708008,-6.53463363647461,-9.73017978668213,NA,0,-6.71759462356567,-10.2753229141235,-8.21044254302979,NA,0,-12.3751811981201,-8.17171001434326,-10.7334222793579,NA,0,-7.71268224716187,-9.25569725036621,-10.5152025222778,NA,0,-8.63773155212402,-9.34836006164551,-7.98690605163574,NA,0,-11.0586738586426,-10.1943616867065,-10.10276222229,NA,0,-8.28454113006592,-10.1728610992432,-15.2163038253784,NA,0,-12.4669389724731,-9.86597919464111,-9.51188468933105,NA,0,0,0,-10.0824537277222,-3.86223340034485,-9.01485824584961,NA,0,-9.63659858703613,-4.19152498245239,-11.2550668716431,NA,0,-7.51254987716675,-4.34589147567749,-8.93202209472656,NA,0,-6.04238414764404,-4.23605918884277,-10.8962144851685,0,-8.74611377716064,-2.9307496547699,-8.06507301330566,NA,0,-12.5511589050293,-3.36824917793274,-11.071891784668,NA,0,-12.182222366333,-2.68216514587402,-10.4959058761597,NA,0,-9.40989208221436,-4.4389328956604,-9.35087013244629,NA,0,-10.5180635452271,-5.03452968597412,-9.59031963348389,NA,0,-10.396336555481,-4.35817193984985,-9.7595796585083,0,-8.7143611907959,-4.19296312332153,-6.98042011260986,NA,0,-9.19973754882812,-4.48353099822998,-7.27568435668945,NA,-7.89297389984131,-5.50521230697632,-12.7504119873047,NA,0,-9.75843524932861,-6.21444272994995,-9.5457239151001,NA,0,-9.92731380462646,-6.61498022079468,-10.6874866485596,NA,0,-8.10086059570312,-4.91411972045898,-12.5693588256836,NA,0,-10.7619142532349,-5.18049049377441,-15.5653285980225,NA,0,-8.7717342376709,-5.5844874382019
"SAH03","SAH03",-7.61562967300415,-9.7048225402832,NA,0,-9.18061542510986,-9.49606895446777,-10.193042755127,NA,0,-8.65413188934326,-8.90721225738525,-12.8105211257935,NA,0,-6.07672691345215,-8.93438529968262,-8.22664737701416,NA,0,-11.2220573425293,-6.55075597763062,-12.1207904815674,NA,0,-7.53387594223022,-7.49330520629883,-10.140811920166,NA,0,-7.48962068557739,-6.34653997421265,-13.6593551635742,NA,0,-7.20479488372803,-7.33097314834595,-11.6448535919189,NA,0,-6.12923860549927,-9.3254280090332,-7.62165403366089,NA,0,-6.51156377792358,-11.3941059112549,-12.7984962463379,NA,0,-8.76460647583008,-10.2744388580322,-9.80752849578857,NA,0,-9.02989673614502,-8.69625473022461,-8.31539630889893,NA,0,-11.1102104187012,-7.25723028182983,-11.914945602417,NA,0,-11.3127403259277,-9.86541748046875,-12.1765050888062,NA,0,-6.67215824127197,-10.3729801177979,-11.5552701950073,NA,0,-12.5225772857666,-11.5743837356567,-7.42489671707153,NA,0,-8.63010215759277,-7.23369932174683,-13.8461580276489,NA,0,-11.3002014160156,-12.9227170944214,-10.5733022689819,NA,0,0,0,-7.1947021484375,-3.79810953140259,-7.57288789749146,NA,0,-10.187970161438,-5.10226678848267,-6.50939035415649,NA,0,-8.49739265441895,-3.47891283035278,-10.6567220687866,NA,0,-8.35385322570801,-3.4732141494751,-7.91339874267578,0,-6.63771629333496,-5.42947196960449,-7.17172574996948,NA,0,-7.91593790054321,-3.88298392295837,-7.00568675994873,NA,0,-8.87640762329102,-4.60447549819946,-11.4942779541016,NA,0,-8.43697261810303,-5.04341220855713,-9.74841403961182,NA,0,-10.8953647613525,-5.37841749191284,-8.51502132415771,NA,0,-9.43840980529785,-5.06630897521973,-11.3949918746948,0,-8.11849594116211,-4.95155048370361,-7.74371290206909,NA,0,-8.65111351013184,-3.40658330917358,-8.17556762695312,NA,-11.31764793396,-4.23679637908936,-12.1357355117798,NA,0,-9.50204753875732,-4.30810022354126,-8.47358798980713,NA,0,-5.16774368286133,-5.06418991088867,-8.53619575500488,NA,0,-7.03520059585571,-5.85381937026978,-8.12808322906494,NA,0,-10.0889711380005,-4.1181378364563,-11.5031490325928,NA,0,-9.60076808929443,-4.20564222335815
"SAH04","SAH04",-4.00309038162231,-11.0866603851318,NA,0,-8.82844734191895,-4.22338962554932,-10.5110130310059,NA,0,-8.43513488769531,-4.2817702293396,-11.7407760620117,NA,0,-12.3436517715454,-3.83702254295349,-9.99192905426025,NA,0,-6.65904951095581,-5.16235303878784,-9.43156814575195,NA,0,-8.35188579559326,-3.26962780952454,-10.321478843689,NA,0,-10.7383937835693,-4.05879211425781,-15.7317523956299,NA,0,-9.46079254150391,-3.09841275215149,-8.06950187683105,NA,0,-6.95392560958862,-4.64686584472656,-7.71951150894165,NA,0,-8.71576976776123,-4.59659624099731,-9.23312282562256,NA,0,-7.75420808792114,-4.81314706802368,-8.18672657012939,NA,0,-8.15685367584229,-4.2408971786499,-7.47195243835449,NA,0,-8.31639194488525,-5.10304498672485,-7.71390676498413,NA,0,-12.4443206787109,-5.69550132751465,-6.87007141113281,NA,0,-9.86070251464844,-5.76583862304688,-8.51128959655762,NA,0,-7.71071672439575,-4.56185674667358,-11.884726524353,NA,0,-7.25390481948853,-5.89111375808716,-12.7984809875488,NA,0,-11.6170339584351,-4.27934265136719,-7.90990877151489,NA,0,0,0,-5.95522403717041,-2.97959017753601,-8.92425155639648,NA,0,-10.8392934799194,-5.62440252304077,-12.3944292068481,NA,0,-7.3483738899231,-4.80065631866455,-7.91146802902222,NA,0,-11.5280847549438,-4.36099720001221,-10.5553846359253,0,-11.2059078216553,-4.97493171691895,-6.15931081771851,NA,0,-8.11808776855469,-3.53717851638794,-7.13510656356812,NA,0,-7.76518201828003,-3.84951424598694,-12.3863067626953,NA,0,-10.1679573059082,-2.73200464248657,-9.73910427093506,NA,0,-8.7954158782959,-4.52604055404663,-12.4189538955688,NA,0,-5.84313917160034,-5.32760572433472,-9.31772136688232,0,-8.33556175231934,-3.9756338596344,-9.03420543670654,NA,0,-12.9042091369629,-4.26341581344604,-10.4627408981323,NA,-8.50424671173096,-3.52429342269897,-10.7121658325195,NA,0,-6.02683448791504,-4.22439050674438,-13.2055902481079,NA,0,-11.5814781188965,-6.43046426773071,-10.7238168716431,NA,0,-9.98483085632324,-5.01593780517578,-9.67560577392578,NA,0,-7.72509288787842,-3.71443367004395,-7.57231187820435,NA,0,-13.2476205825806,-4.81192636489868
"SAH05","SAH05",-10.1530456542969,-8.39968776702881,NA,0,-10.1967554092407,-7.62205028533936,-10.0747146606445,NA,0,-8.09952354431152,-9.3409252166748,-6.72808074951172,NA,0,-6.41097450256348,-6.78886318206787,-9.49638652801514,NA,0,-7.59104871749878,-8.42847061157227,-10.1174688339233,NA,0,-6.97034978866577,-10.3928279876709,-11.3301448822021,NA,0,-9.31173419952393,-8.15211772918701,-10.8832969665527,NA,0,-11.2297315597534,-9.00311374664307,-8.42441844940186,NA,0,-10.2170352935791,-9.88754272460938,-8.50430297851562,NA,0,-9.21221733093262,-11.7765007019043,-8.32294464111328,NA,0,-8.36625576019287,-9.56718635559082,-9.47187519073486,NA,0,-8.99921989440918,-7.40758609771729,-8.21993350982666,NA,0,-8.79549121856689,-6.53588008880615,-11.5069608688354,NA,0,-9.44796371459961,-10.4131298065186,-17.2181549072266,NA,0,-10.9563035964966,-12.1163911819458,-10.64306640625,NA,0,-11.6371774673462,-8.87682151794434,-10.4735450744629,NA,0,-7.17018175125122,-13.6000881195068,-9.88283348083496,NA,0,-8.47074317932129,-8.16960048675537,-12.9085092544556,NA,0,0,0,-9.48050689697266,-2.69492697715759,-7.2702751159668,NA,0,-8.0534086227417,-5.03527784347534,-8.67345142364502,NA,0,-14.0296106338501,-4.88313293457031,-9.02303600311279,NA,0,-8.25989723205566,-3.8384063243866,-10.7733812332153,0,-10.34033203125,-5.66364717483521,-7.14223718643188,NA,0,-9.13728427886963,-4.41481256484985,-8.36842250823975,NA,0,-7.9206018447876,-5.09404802322388,-8.37943458557129,NA,0,-5.12060260772705,-4.64471864700317,-11.2485256195068,NA,0,-7.37431335449219,-4.67386913299561,-8.16413688659668,NA,0,-8.30200672149658,-5.2418737411499,-7.70579671859741,0,-10.9661569595337,-7.20455694198608,-11.3234720230103,NA,0,-7.96088743209839,-5.36149168014526,-7.44809675216675,NA,-7.73048257827759,-6.04888105392456,-8.47676467895508,NA,0,-10.792857170105,-5.91413450241089,-10.0398244857788,NA,0,-12.843653678894,-5.50756502151489,-8.66020011901855,NA,0,-11.8657207489014,-5.75496292114258,-9.00399017333984,NA,0,-8.89548206329346,-7.52266359329224,-10.6459732055664,NA,0,-9.25474166870117,-5.63119983673096
"SAH06","SAH06",-7.557204246521,-10.0625,NA,0,-8.4846715927124,-7.39626359939575,-12.9236707687378,NA,0,-9.43814086914062,-7.07247447967529,-9.55387115478516,NA,0,-6.65010738372803,-4.37819671630859,-6.13415336608887,NA,0,-8.76794147491455,-4.73809242248535,-11.8672657012939,NA,0,-9.86085987091064,-6.84083032608032,-9.96068096160889,NA,0,-9.03420448303223,-9.47301387786865,-11.1879110336304,NA,0,-7.60147047042847,-6.9488353729248,-7.54712772369385,NA,0,-9.40660858154297,-8.01445770263672,-7.45726251602173,NA,0,-10.7205028533936,-6.51713037490845,-7.20384073257446,NA,0,-7.29264831542969,-9.75511646270752,-12.614294052124,NA,0,-7.23209381103516,-5.70782995223999,-11.6183242797852,NA,0,-9.28311061859131,-6.95534038543701,-5.50288772583008,NA,0,-6.7481951713562,-9.70292091369629,-7.68405151367188,NA,0,-9.46284866333008,-6.20747756958008,-9.81942272186279,NA,0,-9.66698741912842,-10.518515586853,-10.5231952667236,NA,0,-7.30524396896362,-9.09995746612549,-6.68738126754761,NA,0,-13.9410305023193,-5.81241750717163,-7.95992088317871,NA,0,0,0,-9.80052757263184,-4.4025182723999,-8.03755664825439,NA,0,-6.76533699035645,-3.98140215873718,-6.70176839828491,NA,0,-8.68897438049316,-4.39475154876709,-8.59269714355469,NA,0,-6.3483567237854,-2.35172057151794,-8.92998504638672,0,-10.4210033416748,-5.0923171043396,-11.2730188369751,NA,0,-8.82163429260254,-4.4080605506897,-9.86119365692139,NA,0,-8.84236621856689,-5.03914833068848,-9.56451320648193,NA,0,-6.28091621398926,-4.76889181137085,-10.0409269332886,NA,0,-7.85262250900269,-3.50157904624939,-10.8845071792603,NA,0,-11.7670669555664,-4.83432626724243,-11.2650203704834,0,-8.30068016052246,-5.03141498565674,-8.83518028259277,NA,0,-8.31718254089355,-5.33304786682129,-5.11765909194946,NA,-9.29980564117432,-3.33424139022827,-8.39410400390625,NA,0,-6.65415477752686,-4.96921539306641,-11.300440788269,NA,0,-8.33912754058838,-7.09253358840942,-6.61510562896729,NA,0,-10.1784820556641,-4.76123380661011,-6.65521192550659,NA,0,-9.13015747070312,-6.03683805465698,-9.14760208129883,NA,0,-10.0235748291016,-4.06006908416748
"SAH07","SAH07",-9.69138622283936,-14.1419610977173,NA,0,-10.1646184921265,-9.54525852203369,-8.85550975799561,NA,0,-10.8253602981567,-6.39207649230957,-10.7761182785034,NA,0,-7.96131038665771,-5.37569665908813,-8.8103609085083,NA,0,-6.29095125198364,-8.03896045684814,-12.1871156692505,NA,0,-10.2206420898438,-10.5038022994995,-9.11065006256104,NA,0,-10.8632287979126,-9.5219087600708,-13.3623762130737,NA,0,-8.31464958190918,-11.5624656677246,-10.9099750518799,NA,0,-7.87066602706909,-8.88623905181885,-12.0098819732666,NA,0,-9.85383605957031,-8.54363346099854,-8.62962532043457,NA,0,-8.00851535797119,-9.81500053405762,-12.2516107559204,NA,0,-14.3283805847168,-9.09089088439941,-9.73867702484131,NA,0,-10.6886892318726,-10.6266489028931,-13.8422451019287,NA,0,-10.1787767410278,-8.53158855438232,-10.4535598754883,NA,0,-8.84532833099365,-9.67087936401367,-11.0082130432129,NA,0,-11.9401559829712,-9.59214878082275,-13.2344388961792,NA,0,-9.24174785614014,-7.80440473556519,-11.8936910629272,NA,0,-11.6780252456665,-9.51186466217041,-9.88999652862549,NA,0,0,0,-11.4656457901001,-4.19501066207886,-6.36454677581787,NA,0,-10.508960723877,-6.42420816421509,-11.0383281707764,NA,0,-11.2684335708618,-3.69475388526917,-10.9121809005737,NA,0,-9.1003885269165,-5.19025659561157,-14.3863191604614,0,-11.4323215484619,-2.44907426834106,-7.52376365661621,NA,0,-9.4104700088501,-3.93748927116394,-12.0984058380127,NA,0,-8.68243503570557,-3.74729442596436,-9.14085102081299,NA,0,-8.95059490203857,-5.0118465423584,-12.1135396957397,NA,0,-7.87033987045288,-4.72063446044922,-8.40729999542236,NA,0,-7.0210485458374,-5.38189792633057,-14.6659965515137,0,-11.9839849472046,-4.39143943786621,-10.1103410720825,NA,0,-8.41069030761719,-4.53924894332886,-9.0696439743042,NA,-11.9658899307251,-3.58476638793945,-13.4869871139526,NA,0,-9.90960121154785,-6.45246124267578,-10.9465370178223,NA,0,-11.5590162277222,-6.42595243453979,-12.3207969665527,NA,0,-8.87869262695312,-5.52466630935669,-11.6807117462158,NA,0,-10.4175338745117,-5.5643630027771,-14.5579833984375,NA,0,-9.89252376556396,-6.1957049369812
"SAH08","SAH08",-10.9316968917847,-8.16613006591797,NA,0,-8.59368801116943,-8.86253452301025,-12.1774826049805,NA,0,-6.33822965621948,-10.3468742370605,-7.54980373382568,NA,0,-9.64341831207275,-7.74147653579712,-10.778769493103,NA,0,-7.94698238372803,-9.7553596496582,-10.3229970932007,NA,0,-6.71778345108032,-10.1149864196777,-11.8178834915161,NA,0,-8.87123107910156,-6.47098875045776,-9.14368057250977,NA,0,-8.21476364135742,-10.7072114944458,-8.4494161605835,NA,0,-8.67207336425781,-11.2277450561523,-9.4572114944458,NA,0,-7.1351432800293,-5.44244861602783,-9.77635669708252,NA,0,-8.15042400360107,-6.13878583908081,-6.67997980117798,NA,0,-5.15825033187866,-10.7344999313354,-9.47134399414062,NA,0,-7.84012794494629,-7.21142673492432,-6.74582004547119,NA,0,-9.05807971954346,-8.55714893341064,-11.4235553741455,NA,0,-7.36031913757324,-12.4730987548828,-6.51020336151123,NA,0,-8.41435432434082,-10.5313806533813,-8.24126052856445,NA,0,-9.07636737823486,-7.87152004241943,-10.4148845672607,NA,0,-7.58156394958496,-9.17116546630859,-10.8096761703491,NA,0,0,0,-10.3092050552368,-5.07180976867676,-8.14823818206787,NA,0,-9.21076488494873,-5.03669834136963,-9.80012607574463,NA,0,-9.76984882354736,-4.06600284576416,-7.85785293579102,NA,0,-8.3004732131958,-3.15667843818665,-12.5035524368286,0,-7.63213729858398,-6.25335597991943,-10.4406585693359,NA,0,-5.87421798706055,-5.97483921051025,-6.53108596801758,NA,0,-8.27917289733887,-3.18702101707458,-8.25182819366455,NA,0,-10.5071802139282,-3.43691420555115,-7.34734010696411,NA,0,-7.43752241134644,-3.74985241889954,-12.1865282058716,NA,0,-4.62691640853882,-4.46867895126343,-10.0230531692505,0,-9.00728797912598,-3.34412050247192,-5.68350839614868,NA,0,-8.62302494049072,-3.91113758087158,-7.81304264068604,NA,-9.33544158935547,-4.04715156555176,-7.94631433486938,NA,0,-6.07344388961792,-4.76571226119995,-9.72055721282959,NA,0,-8.72635746002197,-4.63552141189575,-11.1531705856323,NA,0,-7.69812774658203,-4.96730899810791,-8.37025928497314,NA,0,-6.47593688964844,-5.60117244720459,-10.3900499343872,NA,0,-10.754035949707,-5.99967050552368
"SAH09","SAH09",-9.2420654296875,-5.95052099227905,NA,0,-5.42567682266235,-10.2965450286865,-10.7417659759521,NA,0,-9.75597190856934,-7.76955080032349,-8.38926887512207,NA,0,-8.25752830505371,-7.72505187988281,-9.14726829528809,NA,0,-8.55461692810059,-5.7662787437439,-8.2448787689209,NA,0,-10.0420408248901,-6.66318416595459,-7.90472459793091,NA,0,-6.85429668426514,-7.41100549697876,-9.4688835144043,NA,0,-8.09296035766602,-4.30766296386719,-8.87150192260742,NA,0,-9.87730026245117,-8.26936721801758,-8.31439399719238,NA,0,-6.77794122695923,-7.50366401672363,-9.24404525756836,NA,0,-9.36152267456055,-10.1496896743774,-7.9284291267395,NA,0,-8.48191070556641,-8.39532852172852,-7.80259037017822,NA,0,-7.55541706085205,-11.6650609970093,-8.1589937210083,NA,0,-7.42814350128174,-9.69416618347168,-9.38775825500488,NA,0,-7.47055149078369,-11.5001068115234,-8.04812335968018,NA,0,-11.6880731582642,-9.89132404327393,-13.9718284606934,NA,0,-9.55188846588135,-7.3849663734436,-12.659595489502,NA,0,-9.81111240386963,-10.0877733230591,-11.0981178283691,NA,0,0,0,-10.9707403182983,-2.77223777770996,-10.054874420166,NA,0,-12.2937517166138,-4.01368761062622,-9.29396533966064,NA,0,-10.4003505706787,-4.60664558410645,-9.62352275848389,NA,0,-6.18847179412842,-3.01543045043945,-9.11172866821289,0,-10.5388956069946,-3.93645334243774,-7.93934965133667,NA,0,-7.85034942626953,-2.43718957901001,-8.74301624298096,NA,0,-7.38345956802368,-3.21262049674988,-9.74793434143066,NA,0,-7.64515733718872,-3.98356223106384,-13.8503170013428,NA,0,-11.6696910858154,-4.94488143920898,-10.3418102264404,NA,0,-8.93159866333008,-3.65862107276917,-12.2739381790161,0,-7.25565958023071,-4.17964029312134,-10.929762840271,NA,0,-7.91750574111938,-5.43904685974121,-9.34900093078613,NA,-8.15981578826904,-3.41726541519165,-9.6412353515625,NA,0,-11.0417671203613,-6.27260732650757,-6.88735675811768,NA,0,-10.7229442596436,-3.4984712600708,-13.0426931381226,NA,0,-10.5624361038208,-5.18538856506348,-12.5288419723511,NA,0,-9.93971347808838,-4.41645956039429,-12.3600149154663,NA,0,-7.04108095169067,-4.17953538894653
"SAH10","SAH10",-10.2834520339966,-10.2478170394897,NA,0,-8.53909969329834,-8.61577033996582,-12.7837715148926,NA,0,-9.7776517868042,-10.5661315917969,-11.5667181015015,NA,0,-8.86999320983887,-6.92248487472534,-8.79184913635254,NA,0,-9.33585834503174,-8.63515472412109,-10.3156595230103,NA,0,-10.3192920684814,-8.66709804534912,-13.0765237808228,NA,0,-10.8514156341553,-7.30230474472046,-8.52234363555908,NA,0,-7.44213438034058,-6.4347505569458,-11.1504211425781,NA,0,-8.5078763961792,-8.16364860534668,-10.5197200775146,NA,0,-8.2966194152832,-7.73388767242432,-9.78208351135254,NA,0,-11.6490869522095,-12.626877784729,-10.7017345428467,NA,0,-9.79618167877197,-8.74490261077881,-11.251522064209,NA,0,-8.45264434814453,-11.1768932342529,-11.0968074798584,NA,0,-11.5515384674072,-14.5808124542236,-11.1254940032959,NA,0,-10.3198595046997,-12.3680763244629,-8.5186824798584,NA,0,-10.4000749588013,-10.068790435791,-12.9213876724243,NA,0,-8.2941370010376,-6.77597951889038,-8.77190780639648,NA,0,-11.9419965744019,-11.4819774627686,-11.5441570281982,NA,0,0,0,-10.8815088272095,-3.87510061264038,-9.80912399291992,NA,0,-13.109712600708,-5.37129259109497,-6.93655061721802,NA,0,-9.64838886260986,-3.91899871826172,-11.1161193847656,NA,0,-7.81852960586548,-5.41339206695557,-11.7980880737305,0,-10.6929388046265,-4.11940383911133,-8.7933235168457,NA,0,-11.0438098907471,-5.20198917388916,-11.0528020858765,NA,0,-7.36874532699585,-4.92391538619995,-11.0215539932251,NA,0,-11.2120599746704,-3.48410367965698,-12.0282392501831,NA,0,-12.2214431762695,-4.09437608718872,-9.35026741027832,NA,0,-8.84642314910889,-4.81251525878906,-10.6367092132568,0,-11.4813594818115,-5.19442701339722,-10.9736852645874,NA,0,-10.1484718322754,-3.74272561073303,-9.30272960662842,NA,-11.5206022262573,-4.09747076034546,-10.5902395248413,NA,0,-8.69319438934326,-5.55714845657349,-12.0473937988281,NA,0,-10.6762857437134,-4.72033071517944,-10.8748617172241,NA,0,-10.6735353469849,-4.06234979629517,-8.58165264129639,NA,0,-9.41654777526855,-4.54871988296509,-11.9082183837891,NA,0,-10.4671459197998,-3.76228260993958
"SAH11","SAH11",-11.2719993591309,-11.2680187225342,NA,0,-6.32605600357056,-10.0735378265381,-10.1651258468628,NA,0,-8.69757747650146,-10.4163160324097,-6.60782766342163,NA,0,-10.2997980117798,-7.22964859008789,-8.95079898834229,NA,0,-5.47189855575562,-7.61941623687744,-6.65559768676758,NA,0,-11.2942895889282,-10.3359003067017,-7.87242603302002,NA,0,-7.28797769546509,-10.165545463562,-7.53372287750244,NA,0,-7.18835544586182,-7.73034477233887,-9.35555648803711,NA,0,-10.0403242111206,-5.51273441314697,-6.61392211914062,NA,0,-7.15128374099731,-11.7237462997437,-7.04516506195068,NA,0,-3.97989773750305,-9.42532444000244,-6.23336696624756,NA,0,-8.51851844787598,-8.11172580718994,-11.6499300003052,NA,0,-10.8579578399658,-7.3008828163147,-11.4962596893311,NA,0,-4.02205610275269,-8.87618064880371,-8.54355335235596,NA,0,-7.25165271759033,-10.7156505584717,-9.90922832489014,NA,0,-9.75100040435791,-6.94248247146606,-13.4426603317261,NA,0,-7.90630435943604,-9.12512493133545,-10.9575529098511,NA,0,-11.3789157867432,-9.98453712463379,-12.9358882904053,NA,0,0,0,-8.12947845458984,-4.88146734237671,-9.01283073425293,NA,0,-9.22835540771484,-3.91052961349487,-5.53848934173584,NA,0,-8.44295310974121,-3.48163628578186,-8.67495727539062,NA,0,-7.35120820999146,-4.54067659378052,-9.42795658111572,0,-7.64020442962646,-3.17585325241089,-7.07582092285156,NA,0,-8.09931373596191,-4.49251747131348,-8.92844676971436,NA,0,-8.20584297180176,-2.95873594284058,-6.48655033111572,NA,0,-6.80996513366699,-4.05451011657715,-7.93150234222412,NA,0,-5.48224830627441,-4.71981287002563,-8.78855895996094,NA,0,-7.86258506774902,-4.07726812362671,-6.07843446731567,0,-8.63742446899414,-5.49481153488159,-8.89962291717529,NA,0,-9.76583290100098,-4.80726766586304,-6.22282457351685,NA,-8.89090347290039,-4.62872648239136,-7.69211339950562,NA,0,-9.28909969329834,-5.93653059005737,-10.7839298248291,NA,0,-8.97296905517578,-4.91451501846313,-10.855770111084,NA,0,-9.66156768798828,-4.4610481262207,-10.010835647583,NA,0,-10.2711362838745,-3.56343150138855,-11.7854080200195,NA,0,-7.62822389602661,-4.7706470489502
