"","id","Day61","Day65","Day66","Day68","Day70","Day73","Day77","Day78","Day80","Day82","Day85","Day89","Day90","Day92","Day94","Day97","Day101","Day102","Day104","Day106","Day109","Day113","Day114","Day116","Day118","Day121","Day125","Day126","Day128","Day130","Day133","Day137","Day138","Day140","Day142","Day145","Day149","Day150","Day152","Day154","Day157","Day161","Day162","Day164","Day166","Day169","Day173","Day174","Day176","Day178","Day181","Day185","Day186","Day188","Day190","Day193","Day197","Day198","Day200","Day202","Day205","Day209","Day210","Day212","Day214","Day217","Day221","Day222","Day224","Day226","Day229","Day233","Day234","Day236","Day238","Day241","Day245","Day246","Day248","Day250","Day253","Day257","Day258","Day260","Day262","Day265","Day269","Day270","Day272","Day60","Day62","Day64","Day67","Day71","Day72","Day74","Day76","Day79","Day83","Day84","Day86","Day88","Day91","Day95","Day96","Day98","Day100","Day103","Day107","Day110","Day112","Day115","Day119","Day120","Day122","Day124","Day127","Day131","Day132","Day134","Day136","Day139","Day143","Day144","Day146","Day148","Day151","Day155","Day156","Day158","Day160","Day163","Day167","Day168","Day170","Day172","Day175","Day179","Day182","Day184","Day187","Day191","Day192","Day194","Day196","Day199","Day203","Day204","Day208","Day211","Day215","Day216","Day218","Day220","Day223","Day227","Day228","Day230","Day232","Day235","Day239","Day240","Day242","Day244","Day247","Day251","Day252","Day254","Day256","Day259","Day263","Day264","Day266","Day268","Day271"
"S6NW22","S6NW22",-13.1790342330933,-20.0973777770996,NA,0,-10.3470649719238,-8.58948135375977,-15.9073905944824,NA,0,-17.0021305084229,-12.401065826416,-12.3822574615479,NA,0,-8.79304122924805,-9.42836380004883,-13.4319534301758,NA,0,-14.1486721038818,-10.3995742797852,-15.0272531509399,NA,0,-25.9643497467041,-18.4375762939453,-19.9985847473145,NA,0,-13.7327966690063,-15.3796606063843,-13.2333869934082,NA,0,-13.6024360656738,-13.6243562698364,-17.9016914367676,NA,0,-13.5640964508057,-13.2174587249756,-14.6569309234619,NA,0,-21.6319046020508,-12.6162309646606,-16.8780002593994,NA,0,-12.5723905563354,-12.4763107299805,-16.4736785888672,NA,0,-14.4593114852905,-12.6954774856567,-18.1772060394287,NA,0,-15.1747379302979,-10.3251056671143,-16.0146942138672,NA,0,-17.544506072998,-10.3747863769531,-15.3447723388672,NA,0,-11.8271827697754,-9.57167625427246,-15.7703008651733,NA,0,-14.557689666748,-12.4621810913086,-16.0373229980469,NA,0,-14.4860525131226,-12.5431470870972,-16.701135635376,NA,0,-13.4152097702026,-16.3369255065918,-13.5705556869507,NA,0,NA,0,-12.6205215454102,-11.2131576538086,-13.3858203887939,NA,0,-12.8095531463623,-13.9778451919556,-15.537428855896,NA,0,-15.1533231735229,-11.1516857147217,-14.3511953353882,NA,0,-13.7080326080322,-9.90901184082031,-11.8475255966187,0,-16.5017147064209,-15.3054733276367,-20.3408012390137,NA,0,-20.5714740753174,-13.9304685592651,-19.9724140167236,NA,0,-13.6280126571655,-15.2710285186768,-12.3633327484131,NA,0,-16.3366661071777,-11.1230478286743,-21.9491748809814,NA,0,-14.6158580780029,-12.7090225219727,-15.2034635543823,NA,0,-16.9393177032471,-12.1204385757446,-13.3052272796631,0,-16.1181049346924,-13.3314657211304,-17.4376163482666,NA,0,-15.0265779495239,-14.2507543563843,-15.4619827270508,NA,-17.2611026763916,-11.8214054107666,-16.3167686462402,NA,0,-17.3374176025391,-11.7547636032104,-19.4617023468018,NA,0,-12.9446649551392,-13.0620718002319,-20.3875751495361,NA,0,-14.3888635635376,-14.2505569458008,-14.9220209121704,NA,0,-14.7886343002319,-17.4968223571777,-15.5109090805054,NA,0,-14.0600862503052,-15.530722618103
"S6NW23","S6NW23",-12.3627071380615,-14.2875967025757,NA,0,-12.1027898788452,-11.4806909561157,-16.9676628112793,NA,0,-11.8850173950195,-12.6971158981323,-15.6260213851929,NA,0,-12.416524887085,-10.7261819839478,-12.9973773956299,NA,0,-9.72980308532715,-13.2046365737915,-13.4870672225952,NA,0,-16.6466903686523,-15.9179430007935,-16.8576164245605,NA,0,-12.9683246612549,-12.0109434127808,-13.0808210372925,NA,0,-18.9674472808838,-12.5324087142944,-14.1997919082642,NA,0,-14.954662322998,-13.8304662704468,-17.2733535766602,NA,0,-18.4840297698975,-17.0065116882324,-16.5162887573242,NA,0,-12.9758672714233,-11.7401599884033,-15.606424331665,NA,0,-13.173828125,-13.6677141189575,-12.4333114624023,NA,0,-17.9917793273926,-14.4873399734497,-11.9772977828979,NA,0,-15.6153240203857,-15.2898559570312,-12.7333850860596,NA,0,-13.7299222946167,-11.4953413009644,-14.3962326049805,NA,0,-14.2478799819946,-13.9505453109741,-16.9329700469971,NA,0,-14.8058376312256,-13.7495927810669,-12.6530227661133,NA,0,-15.1297206878662,-10.773588180542,-17.3615016937256,NA,0,NA,0,-16.4104957580566,-11.9295816421509,-15.8513736724854,NA,0,-15.9735527038574,-13.4031419754028,-11.979585647583,NA,0,-11.5558128356934,-13.3047246932983,-12.1536569595337,NA,0,-14.9451541900635,-10.2500200271606,-11.4565591812134,0,-15.604302406311,-13.0010652542114,-17.7202587127686,NA,0,-16.86647605896,-11.8477630615234,-22.202693939209,NA,0,-22.2720394134521,-14.7515268325806,-15.8588790893555,NA,0,-16.7205753326416,-15.6416540145874,-12.8700942993164,NA,0,-15.9639444351196,-15.6562242507935,-12.1856670379639,NA,0,-17.0047931671143,-16.0400371551514,-15.5444192886353,0,-14.7773084640503,-14.6075391769409,-15.0029888153076,NA,0,-13.7309560775757,-13.6063175201416,-10.7247486114502,NA,-9.26345825195312,-12.1495304107666,-12.5851898193359,NA,0,-12.4061050415039,-14.4721517562866,-16.7366390228271,NA,0,-16.7442436218262,-17.4090099334717,-13.3867063522339,NA,0,-14.53773021698,-9.59163284301758,-18.1519756317139,NA,0,-18.3718891143799,-16.214412689209,-13.4276561737061,NA,0,-14.322772026062,-14.2801246643066
"S6NW24","S6NW24",-14.808443069458,-18.1945724487305,NA,0,-8.87116050720215,-15.2064046859741,-15.1697931289673,NA,0,-12.4681882858276,-12.2695617675781,-14.6970462799072,NA,0,-9.97911548614502,-13.7916088104248,-12.3764791488647,NA,0,-13.2810935974121,-12.4087343215942,-11.1315584182739,NA,0,-15.2393608093262,-20.8572788238525,-15.1999769210815,NA,0,-11.0448579788208,-14.9664926528931,-13.857138633728,NA,0,-17.0061111450195,-18.2879791259766,-14.412073135376,NA,0,-10.7076215744019,-14.3327035903931,-13.2936601638794,NA,0,-14.8507843017578,-15.2726936340332,-13.3540306091309,NA,0,-11.4694442749023,-15.7942657470703,-14.5343456268311,NA,0,-19.7909870147705,-15.5847187042236,-13.3583707809448,NA,0,-14.4525842666626,-13.8281517028809,-16.9047718048096,NA,0,-13.2970094680786,-14.6304407119751,-15.101921081543,NA,0,-12.0214977264404,-15.3432874679565,-16.4579944610596,NA,0,-11.2802972793579,-17.9601097106934,-13.7191877365112,NA,0,-16.4851989746094,-20.9712505340576,-14.7948694229126,NA,0,-16.0854377746582,-22.6658821105957,-17.1466865539551,NA,0,NA,0,-11.7037305831909,-12.1475601196289,-14.3161487579346,NA,0,-14.8191204071045,-17.8014793395996,-13.8652229309082,NA,0,-12.5519428253174,-12.8094520568848,-11.6553840637207,NA,0,-14.6779012680054,-14.2329273223877,-13.617413520813,0,-13.7620096206665,-13.1522674560547,-18.4045314788818,NA,0,-14.8471240997314,-18.4500904083252,-15.9608135223389,NA,0,-16.8652744293213,-17.5895252227783,-16.6629276275635,NA,0,-14.579610824585,-20.4042282104492,-13.0499935150146,NA,0,-15.0068416595459,-15.6748552322388,-15.8997106552124,NA,0,-15.4821586608887,-14.4155597686768,-18.3520984649658,0,-15.8360176086426,-16.466007232666,-14.9071207046509,NA,0,-12.5671310424805,-12.8741025924683,-10.6985454559326,NA,-11.2838649749756,-17.4136753082275,-18.5748138427734,NA,0,-13.5843133926392,-18.8154544830322,-14.6690950393677,NA,0,-13.1633653640747,-15.6175098419189,-15.5385751724243,NA,0,-14.6060876846313,-15.1480016708374,-12.7389249801636,NA,0,-18.3032836914062,-14.2366237640381,-14.5523328781128,NA,0,-13.0043458938599,-19.4987125396729
"S6NW25","S6NW25",-17.9630889892578,-18.4778270721436,NA,0,-12.5790958404541,-15.4620246887207,-17.277982711792,NA,0,-16.3073215484619,-17.6866645812988,-16.9933280944824,NA,0,-13.9699430465698,-14.5056447982788,-14.2642440795898,NA,0,-13.1503658294678,-12.8154354095459,-16.0416812896729,NA,0,-18.4745273590088,-22.825403213501,-20.4995918273926,NA,0,-14.7756214141846,-21.9472999572754,-18.1428375244141,NA,0,-16.852596282959,-18.6964702606201,-15.3445081710815,NA,0,-11.3043575286865,-17.6802539825439,-13.4335870742798,NA,0,-10.2857933044434,-18.830192565918,-17.8048038482666,NA,0,-18.9432754516602,-20.0317153930664,-16.5747890472412,NA,0,-13.7357215881348,-15.1586818695068,-14.9376230239868,NA,0,-16.5403823852539,-17.3059024810791,-19.4927368164062,NA,0,-18.2563915252686,-17.3739166259766,-15.5338716506958,NA,0,-18.3818683624268,-16.0523166656494,-19.0770721435547,NA,0,-15.9891366958618,-17.7455043792725,-15.7471294403076,NA,0,-13.5282783508301,-18.2464771270752,-15.3982019424438,NA,0,-15.3334226608276,-16.2282085418701,-15.350567817688,NA,0,NA,0,-16.2525691986084,-13.6197061538696,-13.7185964584351,NA,0,-15.2885789871216,-17.5916004180908,-13.3066806793213,NA,0,-12.5488786697388,-13.144926071167,-16.9711036682129,NA,0,-15.9193553924561,-17.292444229126,-15.846339225769,0,-13.539044380188,-17.4650344848633,-18.8457698822021,NA,0,-18.4272727966309,-16.2155876159668,-18.526798248291,NA,0,-15.0301780700684,-16.5096282958984,-14.3986911773682,NA,0,-14.5120506286621,-18.5440120697021,-21.1807804107666,NA,0,-15.8737287521362,-18.5015907287598,-11.7431898117065,NA,0,-16.3287868499756,-18.5828342437744,-20.3685913085938,0,-16.4758853912354,-19.1660232543945,-17.3324813842773,NA,0,-18.5228633880615,-18.6977157592773,-13.2485847473145,NA,-15.8064880371094,-17.1314296722412,-14.4846458435059,NA,0,-12.4135103225708,-16.7557163238525,-19.3590526580811,NA,0,-14.4898824691772,-15.0421485900879,-18.7649097442627,NA,0,-16.9773273468018,-18.3631973266602,-14.9160089492798,NA,0,-15.0753393173218,-17.5839157104492,-17.5870876312256,NA,0,-15.8025207519531,-18.2218456268311
"SAH01","SAH01",-7.55004358291626,-15.0911407470703,NA,0,-11.5448246002197,-6.22189426422119,-19.2657318115234,NA,0,-9.97161293029785,-8.12534999847412,-14.2880001068115,NA,0,-11.3316955566406,-4.53130626678467,-15.077823638916,NA,0,-10.0740041732788,-6.09172630310059,-17.0120944976807,NA,0,-14.5653314590454,-7.20970106124878,-14.6152248382568,NA,0,-14.6293134689331,-13.5829668045044,-10.8188896179199,NA,0,-13.1378202438354,-13.7128772735596,-12.448784828186,NA,0,-23.348030090332,-17.2350063323975,-16.8295841217041,NA,0,-12.1051988601685,-7.41671991348267,-17.1032943725586,NA,0,-12.718355178833,-6.58819103240967,-16.386833190918,NA,0,-16.4980087280273,-15.7733716964722,-15.5273733139038,NA,0,-15.0896196365356,-16.2384357452393,-14.4537105560303,NA,0,-14.9373817443848,-14.3918323516846,-13.0092916488647,NA,0,-19.9311866760254,-10.7362451553345,-15.0166521072388,NA,0,-13.0885162353516,-10.1907777786255,-16.0606365203857,NA,0,-10.3268585205078,-15.5339460372925,-13.6000080108643,NA,0,-16.1993827819824,-12.8376693725586,-15.3528852462769,NA,0,0,0,-13.0577983856201,-6.16140556335449,-15.313494682312,NA,0,-14.1284294128418,-7.21260118484497,-13.2564134597778,NA,0,-14.5571203231812,-5.76840257644653,-13.6728191375732,NA,0,-11.9736194610596,-6.17289257049561,-14.4036769866943,0,-13.3136491775513,-9.48701095581055,-17.5230484008789,NA,0,-13.9971570968628,-8.19793510437012,-12.6891565322876,NA,0,-14.4057731628418,-7.03505229949951,-14.0413198471069,NA,0,-15.4018840789795,-6.18516826629639,-14.5174732208252,NA,0,-10.0417966842651,-5.87805652618408,-16.7379684448242,NA,0,-14.3800973892212,-6.08399438858032,-15.671070098877,0,-14.0942230224609,-7.70349168777466,-16.5506381988525,NA,0,-11.5906038284302,-8.31772708892822,-15.3674221038818,NA,-14.3361310958862,-7.05775022506714,-16.8122043609619,NA,0,-14.1548442840576,-7.49694490432739,-16.7551555633545,NA,0,-16.3230800628662,-6.99742650985718,-15.6431255340576,NA,0,-12.4623680114746,-7.33081007003784,-13.204216003418,NA,0,-13.9142990112305,-7.3875937461853,-13.2285900115967,NA,0,-13.4861907958984,-8.00203800201416
"SAH02","SAH02",-7.79624700546265,-18.5512790679932,NA,0,-14.330418586731,-7.53509616851807,-15.8780612945557,NA,0,-13.3161010742188,-5.39444017410278,-14.6140651702881,NA,0,-14.8274459838867,-14.983250617981,-17.3634872436523,NA,0,-15.3302555084229,-12.5741586685181,-15.4087028503418,NA,0,-14.9270496368408,-7.9092903137207,-17.217866897583,NA,0,-16.3611488342285,-9.77771186828613,-11.4010858535767,NA,0,-15.9594373703003,-12.2318859100342,-17.2049980163574,NA,0,-12.7253913879395,-16.9568786621094,-14.4704933166504,NA,0,-19.7681083679199,-15.3882513046265,-15.4911041259766,NA,0,-18.3772792816162,-16.5499057769775,-19.0060882568359,NA,0,-18.2108936309814,-13.2676477432251,-17.7625846862793,NA,0,-14.3172550201416,-16.6673889160156,-23.8743000030518,NA,0,-12.4194040298462,-16.0223541259766,-18.8107490539551,NA,0,-18.8995895385742,-14.1958742141724,-23.1935939788818,NA,0,-19.4442043304443,-15.4214859008789,-20.6526298522949,NA,0,-14.5028448104858,-13.2394456863403,-15.1279096603394,NA,0,-15.2594833374023,-12.1746778488159,-19.7744312286377,NA,0,0,0,-15.8005695343018,-8.13356590270996,-15.281849861145,NA,0,-12.2229633331299,-7.90077590942383,-16.1550540924072,NA,0,-13.1781930923462,-7.37842178344727,-15.7758083343506,NA,0,-13.8269338607788,-6.58151054382324,-19.3535118103027,0,-15.7276449203491,-7.44399166107178,-19.0088882446289,NA,0,-17.6391220092773,-5.80153179168701,-13.9631719589233,NA,0,-16.7333831787109,-8.97379493713379,-18.1423931121826,NA,0,-16.1290645599365,-9.98013210296631,-14.7167940139771,NA,0,-15.0723552703857,-8.40897655487061,-16.534538269043,NA,0,-16.9538669586182,-8.87826061248779,-18.4366569519043,0,-14.0833129882812,-7.03131151199341,-14.5982980728149,NA,0,-16.432502746582,-7.56256151199341,-18.0414791107178,NA,-16.5231914520264,-8.25996017456055,-14.9792032241821,NA,0,-20.175817489624,-7.20121049880981,-18.5280857086182,NA,0,-18.8833789825439,-7.84266185760498,-17.3258762359619,NA,0,-19.5895767211914,-9.72530460357666,-22.8407135009766,NA,0,-19.041919708252,-7.96869850158691,-21.0820198059082,NA,0,-22.7244167327881,-9.00345230102539
"SAH03","SAH03",-12.73743724823,-18.5390529632568,NA,0,-16.1104831695557,-12.8674945831299,-15.3093099594116,NA,0,-12.4053602218628,-11.371789932251,-20.5860328674316,NA,0,-13.7147989273071,-10.0362901687622,-16.2909297943115,NA,0,-12.2137746810913,-10.8879232406616,-17.6539554595947,NA,0,-15.8574171066284,-15.1841068267822,-18.2682342529297,NA,0,-13.6809759140015,-11.4549942016602,-15.1071615219116,NA,0,-14.2776670455933,-13.0402450561523,-14.9729871749878,NA,0,-15.0467119216919,-13.5243921279907,-14.4542446136475,NA,0,-16.2296085357666,-17.4755973815918,-15.0790748596191,NA,0,-17.1694965362549,-16.6900329589844,-17.6476383209229,NA,0,-12.1103610992432,-15.5249242782593,-17.1933364868164,NA,0,-17.3066749572754,-18.8154067993164,-16.492826461792,NA,0,-13.1415395736694,-13.225884437561,-17.960765838623,NA,0,-13.7659244537354,-13.5613775253296,-15.0520658493042,NA,0,-17.1331043243408,-17.5208377838135,-15.001256942749,NA,0,-13.0939836502075,-16.6057720184326,-16.6434860229492,NA,0,-14.8846673965454,-15.6318531036377,-19.4573001861572,NA,0,0,0,-15.7851581573486,-7.06130790710449,-17.7882175445557,NA,0,-15.2325792312622,-7.06613922119141,-14.8575325012207,NA,0,-12.0359306335449,-5.78587436676025,-15.3007078170776,NA,0,-18.9889373779297,-6.47294330596924,-11.6227025985718,0,-15.900767326355,-8.27492332458496,-17.136682510376,NA,0,-15.0287084579468,-7.5635347366333,-16.4834613800049,NA,0,-12.8715486526489,-6.89347791671753,-19.8983592987061,NA,0,-16.4756031036377,-7.59397125244141,-14.8483304977417,NA,0,-11.2442293167114,-7.88552331924438,-18.3321666717529,NA,0,-17.4774494171143,-8.82461833953857,-12.1355037689209,0,-13.9725608825684,-6.66634464263916,-17.4120807647705,NA,0,-13.8315925598145,-7.85710763931274,-16.6099739074707,NA,-16.1695137023926,-8.82522201538086,-17.458345413208,NA,0,-13.1933727264404,-6.82396125793457,-11.5681772232056,NA,0,-14.5651988983154,-7.2619309425354,-15.9461183547974,NA,0,-18.1321334838867,-7.61929559707642,-18.2432231903076,NA,0,-14.3378496170044,-5.36750316619873,-17.6709289550781,NA,0,-16.3606071472168,-6.76874303817749
"SAH04","SAH04",-8.86991214752197,-17.4750328063965,NA,0,-14.1486587524414,-6.70098304748535,-23.3908290863037,NA,0,-18.7864570617676,-7.682776927948,-15.4196872711182,NA,0,-12.3574342727661,-8.90566635131836,-13.2351083755493,NA,0,-16.9323959350586,-6.01363706588745,-18.9721279144287,NA,0,-21.9556674957275,-7.87540006637573,-15.8042335510254,NA,0,-16.8025951385498,-6.57186317443848,-19.9000129699707,NA,0,-15.2935009002686,-6.67330360412598,-14.9266872406006,NA,0,-15.6534271240234,-7.59018278121948,-19.2560577392578,NA,0,-18.7953548431396,-8.1789608001709,-15.9465713500977,NA,0,-13.357177734375,-8.08645534515381,-15.5820760726929,NA,0,-13.2119359970093,-8.7905445098877,-14.3336753845215,NA,0,-15.3052663803101,-7.37584066390991,-13.7967128753662,NA,0,-12.5941019058228,-8.76469230651855,-16.7315101623535,NA,0,-17.0946807861328,-7.35298156738281,-18.9629993438721,NA,0,-15.8105182647705,-8.25152587890625,-15.2830867767334,NA,0,-10.0935735702515,-10.1644067764282,-15.7207288742065,NA,0,-18.763635635376,-7.45484972000122,-20.5899124145508,NA,0,0,0,-12.2019195556641,-5.85798740386963,-12.4607496261597,NA,0,-16.1521091461182,-6.35228776931763,-17.7297668457031,NA,0,-14.2031469345093,-6.09995317459106,-14.2263555526733,NA,0,-10.2985353469849,-6.67731857299805,-12.0394372940063,0,-17.6427345275879,-9.56920337677002,-19.2126617431641,NA,0,-13.7895135879517,-8.63171672821045,-14.0001392364502,NA,0,-16.0257320404053,-5.62327146530151,-14.8599042892456,NA,0,-16.7049961090088,-7.95656442642212,-15.869026184082,NA,0,-14.690710067749,-7.11083269119263,-15.2498664855957,NA,0,-14.2428750991821,-6.38730430603027,-17.6076354980469,0,-15.7623252868652,-8.45325660705566,-16.8455276489258,NA,0,-16.9698810577393,-10.2161264419556,-16.987003326416,NA,-14.4677476882935,-7.07029724121094,-16.8637962341309,NA,0,-14.9986953735352,-7.31378984451294,-17.2704410552979,NA,0,-16.3986549377441,-6.0168833732605,-19.0641212463379,NA,0,-21.9245090484619,-8.40296077728271,-18.6670303344727,NA,0,-16.294397354126,-7.94039297103882,-17.7204780578613,NA,0,-16.1828479766846,-7.38512086868286
"SAH05","SAH05",-15.9096546173096,-19.0763378143311,NA,0,-13.4103355407715,-14.138635635376,-15.5861930847168,NA,0,-17.9507293701172,-20.5342140197754,-13.3549127578735,NA,0,-11.3567047119141,-13.9186582565308,-18.0036926269531,NA,0,-14.7426815032959,-11.7330617904663,-12.2723970413208,NA,0,-14.0618476867676,-13.6586990356445,-21.1013774871826,NA,0,-13.5148601531982,-13.9573822021484,-15.7870645523071,NA,0,-14.0214529037476,-15.8911390304565,-17.3545017242432,NA,0,-16.3326244354248,-13.6112031936646,-16.5834045410156,NA,0,-14.2244567871094,-16.7631988525391,-16.7024517059326,NA,0,-17.5427494049072,-27.7481174468994,-16.6802501678467,NA,0,-13.4709539413452,-15.1489000320435,-17.8249206542969,NA,0,-16.8464908599854,-16.7907199859619,-15.8621349334717,NA,0,-15.1790971755981,-15.2837915420532,-19.8112087249756,NA,0,-17.7876014709473,-14.1941957473755,-15.3424263000488,NA,0,-19.8607578277588,-15.9346017837524,-23.9673080444336,NA,0,-13.7239685058594,-20.5164089202881,-25.0073947906494,NA,0,-18.0248832702637,-16.80885887146,-18.5982837677002,NA,0,0,0,-15.315746307373,-6.94029426574707,-14.2706184387207,NA,0,-10.6724815368652,-7.78455448150635,-19.1529655456543,NA,0,-14.9973382949829,-6.12750864028931,-18.3557376861572,NA,0,-16.614709854126,-6.35584592819214,-15.4709901809692,0,-13.2453298568726,-8.83812999725342,-13.8037242889404,NA,0,-19.1175231933594,-7.99414205551147,-18.2884407043457,NA,0,-11.6883277893066,-8.12095260620117,-15.851411819458,NA,0,-13.3639574050903,-8.1597843170166,-16.7661094665527,NA,0,-17.0083999633789,-7.24019050598145,-21.0923385620117,NA,0,-12.8878288269043,-6.94131231307983,-16.009349822998,0,-18.0199546813965,-7.57060861587524,-16.9799861907959,NA,0,-13.3952322006226,-8.80459499359131,-14.4897737503052,NA,-20.4706134796143,-7.60776710510254,-16.0058403015137,NA,0,-16.9695587158203,-7.01378011703491,-15.8861722946167,NA,0,-20.0211429595947,-7.99920988082886,-21.8062572479248,NA,0,-17.5987892150879,-8.7841911315918,-15.6699514389038,NA,0,-14.7123098373413,-8.40075397491455,-17.7255039215088,NA,0,-20.0321083068848,-8.3074779510498
"SAH06","SAH06",-16.1769390106201,-12.3756589889526,NA,0,-13.0725412368774,-11.9888401031494,-16.9673252105713,NA,0,-13.4913749694824,-11.9759435653687,-15.4677658081055,NA,0,-11.6184816360474,-10.843822479248,-14.5931701660156,NA,0,-13.2056131362915,-10.5698547363281,-15.8092041015625,NA,0,-14.3821649551392,-13.7880716323853,-13.2132921218872,NA,0,-14.3532381057739,-11.9991426467896,-14.7830591201782,NA,0,-18.349193572998,-11.244704246521,-16.9316082000732,NA,0,-16.0535011291504,-12.1531915664673,-11.9854545593262,NA,0,-13.9290704727173,-15.675537109375,-16.1128387451172,NA,0,-15.1768770217896,-13.3988943099976,-18.8384628295898,NA,0,-17.0240001678467,-17.9677505493164,-17.9863662719727,NA,0,-15.4648065567017,-13.7982358932495,-17.2562770843506,NA,0,-14.9620275497437,-16.598611831665,-14.5769386291504,NA,0,-13.1508274078369,-16.5206489562988,-14.1250762939453,NA,0,-18.2448406219482,-11.4199104309082,-14.6549768447876,NA,0,-14.0146369934082,-13.3836641311646,-17.4037418365479,NA,0,-13.3499937057495,-13.2950286865234,-17.0836143493652,NA,0,0,0,-14.3487491607666,-7.48824691772461,-12.478138923645,NA,0,-19.0370712280273,-7.41425323486328,-14.7061033248901,NA,0,-12.8869886398315,-5.93450117111206,-12.8340930938721,NA,0,-17.1856670379639,-7.04131126403809,-12.7033386230469,0,-12.3480215072632,-6.58565187454224,-12.4765129089355,NA,0,-13.1251611709595,-5.82145500183105,-16.7783508300781,NA,0,-16.1443195343018,-6.26924085617065,-16.4451217651367,NA,0,-15.3281173706055,-7.08533191680908,-18.8596820831299,NA,0,-16.3246364593506,-6.91298866271973,-16.2508678436279,NA,0,-15.9402523040771,-9.86402702331543,-13.9563932418823,0,-16.6291694641113,-9.07350540161133,-16.5032825469971,NA,0,-18.1331195831299,-8.24306869506836,-14.5555810928345,NA,-11.7741174697876,-7.07623291015625,-13.6947441101074,NA,0,-18.6521263122559,-5.89325380325317,-13.7958726882935,NA,0,-15.7273292541504,-5.8150110244751,-22.2373962402344,NA,0,-16.5873012542725,-6.49031019210815,-13.7897005081177,NA,0,-17.2711715698242,-6.40910768508911,-14.3489217758179,NA,0,-20.3780155181885,-9.08596515655518
"SAH07","SAH07",-14.0733003616333,-18.0704460144043,NA,0,-15.2316389083862,-14.0097198486328,-18.2613620758057,NA,0,-13.5557098388672,-13.0920515060425,-15.3710861206055,NA,0,-13.347484588623,-12.0451774597168,-18.5124053955078,NA,0,-15.5369138717651,-9.93208694458008,-19.4024219512939,NA,0,-15.2058963775635,-14.3962831497192,-17.9990940093994,NA,0,-17.9975776672363,-13.4321889877319,-21.1204051971436,NA,0,-17.4796199798584,-10.0468864440918,-17.1845283508301,NA,0,-14.8324155807495,-16.0641803741455,-18.3596572875977,NA,0,-16.4326114654541,-14.6065483093262,-20.7671813964844,NA,0,-10.4550380706787,-16.4670066833496,-18.677303314209,NA,0,-16.8563537597656,-14.5490369796753,-17.3107490539551,NA,0,-12.6356897354126,-14.0303421020508,-16.0133895874023,NA,0,-13.0776166915894,-16.4815826416016,-25.7386951446533,NA,0,-15.3205690383911,-13.9012975692749,-14.1980838775635,NA,0,-14.4939575195312,-16.3166904449463,-14.4815216064453,NA,0,-16.2004070281982,-13.7746725082397,-19.4190578460693,NA,0,-15.0485773086548,-13.3026494979858,-20.2652397155762,NA,0,0,0,-15.0769081115723,-6.16234445571899,-17.1088104248047,NA,0,-17.5630035400391,-6.73821926116943,-21.313081741333,NA,0,-14.6153354644775,-6.91647338867188,-16.0640735626221,NA,0,-12.201828956604,-7.00970792770386,-12.3533735275269,0,-16.32932472229,-8.10663032531738,-14.9967784881592,NA,0,-15.9940176010132,-8.95958805084229,-17.7299880981445,NA,0,-16.6158695220947,-8.32990550994873,-18.546293258667,NA,0,-17.2345790863037,-8.15826416015625,-17.0100727081299,NA,0,-16.8134937286377,-8.54416370391846,-13.3751106262207,NA,0,-16.4384346008301,-8.86525726318359,-20.5700626373291,0,-16.495059967041,-7.84093141555786,-17.2330684661865,NA,0,-17.0572547912598,-9.31001663208008,-19.0694313049316,NA,-20.7001762390137,-8.29359531402588,-14.4302530288696,NA,0,-17.9662818908691,-8.87163543701172,-19.7888126373291,NA,0,-15.8304443359375,-7.07476091384888,-18.8403511047363,NA,0,-17.1142311096191,-8.57919883728027,-19.0663471221924,NA,0,-21.3400230407715,-6.90368700027466,-25.2722454071045,NA,0,-19.2781753540039,-7.63931846618652
